Game,Console,Name,Publisher,Developer,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,rating,ratings_count,metacritic,genres,platforms,Publisher_clean
PS4_ACA NEOGEO THE KING OF FIGHTERS '96,PS4,ACA NEOGEO THE KING OF FIGHTERS '96,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,10/08/2017,29/03/2018,0,2,,Fighting,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO REAL BOUT FATAL FURY,PS4,ACA NEOGEO REAL BOUT FATAL FURY,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,13/10/2017,29/03/2018,0,0,,Arcade,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO PUZZLED,PS4,ACA NEOGEO PUZZLED,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,31/08/2017,03/04/2018,0,0,,Puzzle,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO PULSTAR,PS4,ACA NEOGEO PULSTAR,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,10/07/2017,28/03/2018,0,1,,"Shooter, Arcade","Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO POWER SPIKES II,PS4,ACA NEOGEO POWER SPIKES II,Hamster Corporation,Video System,0,0,0,0,0,0,19/04/2018,05/08/2018,0,0,,Sports,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO FATAL FURY SPECIAL,PS4,ACA NEOGEO FATAL FURY SPECIAL,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,13/07/2017,29/03/2018,,,,,,hamster
PS4_ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,PS4,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,Hamster Corporation,SunSoft,0,0,0,0,0,0,27/04/2017,29/03/2018,0,0,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO GHOST PILOTS,PS4,ACA NEOGEO GHOST PILOTS,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,08/06/2018,05/08/2018,0,0,,"Shooter, Action","Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO Gururin,PS4,ACA NEOGEO Gururin,Hamster Corporation,FACE,0,0,0,0,0,0,08/06/2018,05/08/2018,0,0,,Puzzle,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO KARNOV'S REVENGE,PS4,ACA NEOGEO KARNOV'S REVENGE,Hamster Corporation,Data East,0,0,0,0,0,0,07/12/2017,03/04/2018,0,0,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO KING OF THE MONSTERS,PS4,ACA NEOGEO KING OF THE MONSTERS,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,20/07/2017,28/03/2018,0,2,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO LAST RESORT,PS4,ACA NEOGEO LAST RESORT,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,02/05/2017,02/04/2018,0,0,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO MAGICAL DROP II,PS4,ACA NEOGEO MAGICAL DROP II,Hamster Corporation,Data East,0,0,0,0,0,0,20/06/2017,02/04/2018,0,1,,Puzzle,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO MAGICAL DROP III,PS4,ACA NEOGEO MAGICAL DROP III,Hamster Corporation,Data East,0,0,0,0,0,0,06/06/2018,05/08/2018,0,1,,Puzzle,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO MAGICIAN LORD,PS4,ACA NEOGEO MAGICIAN LORD,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,31/08/2017,28/03/2018,0,0,,Action,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO METAL SLUG,PS4,ACA NEOGEO METAL SLUG,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,28/11/2016,28/03/2018,0,3,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO METAL SLUG 2,PS4,ACA NEOGEO METAL SLUG 2,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,01/06/2017,29/03/2018,,,,,,hamster
PS4_ACA NEOGEO METAL SLUG 3,PS4,ACA NEOGEO METAL SLUG 3,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,26/02/2018,29/03/2018,0,1,,"Shooter, Action","Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO METAL SLUG X,PS4,ACA NEOGEO METAL SLUG X,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,11/10/2017,29/03/2018,4.22,9,,Arcade,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO MUTATION NATION,PS4,ACA NEOGEO MUTATION NATION,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,27/10/2017,28/03/2018,0,0,,Action,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO NAM-1975,PS4,ACA NEOGEO NAM-1975,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,02/03/2017,03/04/2018,0,1,,Action,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO NEO TURF MASTERS,PS4,ACA NEOGEO NEO TURF MASTERS,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,23/02/2017,29/03/2018,0,1,,Sports,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO NINJA COMBAT,PS4,ACA NEOGEO NINJA COMBAT,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,08/06/2018,05/08/2018,0,1,,"Arcade, Action, Fighting","Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_ACA NEOGEO OVER TOP,PS4,ACA NEOGEO OVER TOP,Hamster Corporation,SNK Corporation,0,0,0,0,0,0,16/05/2017,03/04/2018,0,0,,,"Xbox One, PlayStation 4, Nintendo Switch",hamster
PS4_Arcade Archives: Psycho Soldier,PS4,Arcade Archives: Psycho Soldier,Hamster Corporation,SNK,0,0,0,0,0,0,25/04/2019,20/04/2019,,,,,,hamster
PS3_Project A16 (Atelier),PS3,Project A16 (Atelier),Gust,Unknown,0,0,0,0,0,0,26/06/2014,,,,,,,gust
PS4_République,PS4,République,GungHo Online Entertainment,Camouflaj,0,20000,0,10000,10000,0,22/03/2016,15/04/2018,,,,,,gungho online entertainment
PS4_Let It Die,PS4,Let It Die,GungHo,Grasshopper Manufacture,0,10000,0,10000,10000,0,31/12/2020,,3.01,329,72,"Massively Multiplayer, Adventure, Action","PC, PlayStation 4",gungho
PS4_Friday the 13th: The Game,PS4,Friday the 13th: The Game,Gun Media,IllFonic,0,480000,290000,90000,30000,80000,13/10/2017,30/05/2018,3.12,325,61,"Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch",gun media
PS4_Unmechanical,PS4,Unmechanical,Grip Games,Grip Games,0,0,0,0,0,0,10/02/2015,,,,,,,grip games
PS3_Unmechanical,PS3,Unmechanical,Grip Games,Grip Games,0,0,0,0,0,0,10/02/2015,,,,,,,grip games
PS4_Woolfe: The Red Hood Diaries,PS4,Woolfe: The Red Hood Diaries,GriN Multimedia,GriN Multimedia,0,0,0,0,0,0,31/12/2020,,,,,,,grin multimedia
PS4_RiME,PS4,RiME,Grey Box,Tequila Works,0,110000,20000,70000,0,20000,26/05/2017,08/04/2018,3.67,780,78,"Adventure, Puzzle","PC, Xbox One, PlayStation 4, Nintendo Switch",grey box
PS4_Blue Fire,PS4,Blue Fire,Graffiti,Robi Studios,0,0,0,0,0,0,01/12/2021,04/08/2020,3.3,32,70,"Indie, Platformer, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch",graffiti
PS4_Stealth Inc.,PS4,Stealth Inc.,Good Shepherd Entertainment,Unknown,0,0,0,0,0,0,19/03/2014,,,,,,,good shepherd entertainment
PS4_Dear Esther: Landmark Edition,PS4,Dear Esther: Landmark Edition,Good Shepherd Entertainment,thechineseroom,0,0,0,0,0,0,20/09/2016,15/04/2018,3.31,432,,"Casual, Indie, Adventure","PC, Xbox One, PlayStation 4, macOS",good shepherd entertainment
PS3_Stealth Inc.,PS3,Stealth Inc.,Good Shepherd Entertainment,Unknown,0,0,0,0,0,0,23/07/2013,,,,,,,good shepherd entertainment
PS4_Dawn of Fear,PS4,Dawn of Fear,Good Game Publishing,Brok3nsite,0,0,0,0,0,0,03/02/2020,22/01/2020,0,3,,"Adventure, Action","PC, PlayStation 4",good game publishing
PS5_MicroMan,PS5,MicroMan,Glob Games Studio,Glob Games Studio,0,0,0,0,0,0,01/12/2021,14/06/2020,,,,,,glob games studio
PS3_Record of Agarest War,PS3,Record of Agarest War,Ghostlight,Compile Heart,0,70000,0,30000,30000,10000,30/10/2009,,,,,,,ghostlight
PS5_Judas,PS5,Judas,Ghost Story Games,Ghost Story Games,0,0,0,0,0,0,31/12/2025,09/12/2022,,,,,,ghost story games
PS3_Wangan Midnight,PS3,Wangan Midnight,Genki,Genki,0,30000,0,0,30000,0,26/07/2007,,0,0,,Racing,"PlayStation 3, PlayStation 2, PSP",genki
PS4_Fortnite,PS4,Fortnite,Gearbox Software,Epic Games,0,890000,420000,320000,0,150000,21/07/2017,19/06/2018,,,,,,gearbox software
PS4_Hello Neighbor,PS4,Hello Neighbor,Gearbox Software,Dynamic Pixels,0,350000,130000,160000,0,60000,27/07/2018,06/11/2018,2.85,160,40,"Adventure, Action, Puzzle, Strategy, Indie","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android",gearbox software
PS4_We Happy Few,PS4,We Happy Few,Gearbox Software,Compulsion Games,0,140000,80000,40000,0,20000,10/08/2018,17/09/2018,3.15,361,64,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4",gearbox software
PS4_Bulletstorm: Full Clip Edition,PS4,Bulletstorm: Full Clip Edition,Gearbox Software,People Can Fly,0,130000,50000,60000,0,20000,07/04/2017,25/06/2018,3.93,636,76,"Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch",gearbox software
PS4_Subnautica,PS4,Subnautica,Gearbox Software,Unknown Worlds Entertainment,0,120000,70000,30000,0,20000,04/12/2018,16/07/2018,4.25,1456,83,"Indie, Adventure","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS",gearbox software
PS4_Duke Nukem 3D: 20th Anniversary World Tour,PS4,Duke Nukem 3D: 20th Anniversary World Tour,Gearbox Software,Gearbox Software,0,90000,70000,0,0,20000,18/10/2016,23/11/2018,3.98,128,72,"Shooter, Action","PC, Xbox One, PlayStation 4, Nintendo Switch",gearbox software
PS4_Hello Neighbor: Hide & Seek,PS4,Hello Neighbor: Hide & Seek,Gearbox Software,Dynamic Pixels,0,70000,50000,0,0,10000,07/12/2018,22/09/2018,,,,,,gearbox software
PS4_Earthfall,PS4,Earthfall,Gearbox Software,Holospark,0,40000,30000,0,0,10000,13/07/2018,25/05/2018,3.21,25,,"Shooter, Action","PC, Xbox One, PlayStation 4",gearbox software
PS5_Tribes of Midgard,PS5,Tribes of Midgard,Gearbox Publishing,Norsfell,0,0,0,0,0,0,01/12/2021,17/06/2020,3.15,83,72,"Indie, Adventure, Action","PC, PlayStation 5, PlayStation 4",gearbox publishing
PS5_Godfall,PS5,Godfall,Gearbox Publishing,Counterplay Games,0,0,0,0,0,0,12/11/2020,31/05/2020,2.47,100,60,"Action, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X",gearbox publishing
PS4_The Invisible Hours,PS4,The Invisible Hours,GameTrust,Tequila Works,0,110000,90000,0,0,20000,10/10/2017,17/09/2018,4.05,19,76,"Casual, Adventure","PC, Xbox One, PlayStation 4",gametrust
PS4_Has-Been Heroes,PS4,Has-Been Heroes,GameTrust,Frozenbyte,0,70000,60000,0,0,10000,28/03/2017,,3,14,63,"Strategy, Indie, Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch",gametrust
PS4_De-formers,PS4,De-formers,GameTrust,Ready at Dawn,0,0,0,0,0,0,31/12/2020,,,,,,,gametrust
PS4_Warhammer: The End Times - Vermintide,PS4,Warhammer: The End Times - Vermintide,Games Workshop,Fatshark,0,70000,30000,30000,0,10000,04/10/2016,11/08/2018,,,,,,games workshop
PS5_Street Outlaws 2: Winner Takes All - The 80s Bundle,PS5,Street Outlaws 2: Winner Takes All - The 80s Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - The 70s Bundle,PS5,Street Outlaws 2: Winner Takes All - The 70s Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Steel Thunder Bundle,PS5,Street Outlaws 2: Winner Takes All - Steel Thunder Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Stargazer Bundle,PS5,Street Outlaws 2: Winner Takes All - Stargazer Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Skull Noir Bundle,PS5,Street Outlaws 2: Winner Takes All - Skull Noir Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Ryan Martin Bundle,PS5,Street Outlaws 2: Winner Takes All - Ryan Martin Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Lizzy Musi Bundle,PS5,Street Outlaws 2: Winner Takes All - Lizzy Musi Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All - Blazing Freedom Bundle,PS5,Street Outlaws 2: Winner Takes All - Blazing Freedom Bundle,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,25/11/2021,15/01/2022,,,,,,gamemill entertainment
PS5_Street Outlaws 2: Winner Takes All,PS5,Street Outlaws 2: Winner Takes All,GameMill Entertainment,Team6 Game Studios,0,0,0,0,0,0,21/09/2021,30/10/2021,,,,,,gamemill entertainment
PS5_Nerf Legends,PS5,Nerf Legends,GameMill Entertainment,FUN Labs,0,0,0,0,0,0,19/11/2021,04/12/2021,0,1,,Action,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch",gamemill entertainment
PS5_Nickelodeon All-Star Brawl,PS5,Nickelodeon All-Star Brawl,GameMill Entertainment,Ludosity,0,0,0,0,0,0,05/10/2021,27/02/2022,2.86,53,,"Action, Fighting","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch",gamemill entertainment
PS4_Nickelodeon Kart Racers,PS4,Nickelodeon Kart Racers,GameMill Entertainment,Bamtang,0,90000,70000,0,0,20000,23/10/2018,21/09/2020,,,,,,gamemill entertainment
PS4_Cartoon Network: Battle Crashers,PS4,Cartoon Network: Battle Crashers,GameMill Entertainment,Magic Pockets,0,60000,50000,0,0,10000,08/11/2016,25/09/2020,2.19,16,21,Action,"Xbox One, PlayStation 4, Nintendo Switch, Nintendo 3DS",gamemill entertainment
PS4_Deer Hunter Reloaded,PS4,Deer Hunter Reloaded,GameMill Entertainment,GameMill,0,40000,40000,0,0,10000,24/10/2017,,,,,,,gamemill entertainment
PS4_Big Buck Hunter Arcade,PS4,Big Buck Hunter Arcade,GameMill Entertainment,Play Mechanix,0,20000,20000,0,0,0,17/01/2017,02/10/2020,0,2,,"Shooter, Action, Strategy, Arcade, Simulation, Sports","PC, Xbox One, PlayStation 4, Nintendo Switch",gamemill entertainment
PS4_American Ninja Warrior: Challenge,PS4,American Ninja Warrior: Challenge,GameMill Entertainment,Gaming Corps AB,0,0,0,0,0,0,19/03/2019,22/09/2020,0,0,,Sports,"Xbox One, PlayStation 4, Nintendo Switch",gamemill entertainment
PS4_G.I. Joe: Operation Blackout,PS4,G.I. Joe: Operation Blackout,GameMill Entertainment,Fair Play Labs,0,0,0,0,0,0,13/10/2020,31/01/2021,0,0,55,"Shooter, Action","PC, Xbox One, PlayStation 4",gamemill entertainment
PS4_G.I. Joe: Operation Blackout (Gold Edition),PS4,G.I. Joe: Operation Blackout (Gold Edition),GameMill Entertainment,Fair Play Labs,0,0,0,0,0,0,31/07/2021,21/12/2021,,,,,,gamemill entertainment
PS4_Cobra Kai: The Karate Kid Saga Continues,PS4,Cobra Kai: The Karate Kid Saga Continues,GameMill Entertainment,GameMill Entertainment,0,0,0,0,0,0,27/10/2020,31/01/2021,2.33,6,63,"Casual, Adventure, Action, Fighting","PC, Xbox One, PlayStation 4, Nintendo Switch",gamemill entertainment
PS4_Rapala Fishing Pro Series,PS4,Rapala Fishing Pro Series,GameMill,"Concrete Software, Inc.",0,80000,60000,0,0,20000,24/10/2017,07/08/2018,0,1,,Simulation,"Xbox One, PlayStation 4, Nintendo Switch",gamemill
PS4_Monster Jam: Crush It,PS4,Monster Jam: Crush It,GameMill,GameMill,0,50000,40000,0,0,10000,17/01/2017,,,,,,,gamemill
PS3_Legendary,PS3,Legendary,Gamecock,Spark Unlimited,0,130000,80000,30000,0,20000,31/10/2008,,2.76,123,50,"Shooter, Action","PC, Xbox 360, PlayStation 3",gamecock
PS3_Hail to the Chimp,PS3,Hail to the Chimp,Gamecock,Wideload Games,0,50000,50000,0,0,10000,24/06/2008,,0,2,,"Family, Action, Fighting","Xbox 360, PlayStation 3",gamecock
PS4_Freedom Planet,PS4,Freedom Planet,Galaxy Trail,Galaxy Trail,0,0,0,0,0,0,21/03/2017,11/08/2018,3.87,77,81,"Platformer, Indie, Action","PC, PlayStation 4, Nintendo Switch, macOS, Linux, Wii U",galaxy trail
PS4_Summon Night 6: Lost Borders,PS4,Summon Night 6: Lost Borders,Gaijinworks,Media.Vision,0,90000,30000,0,50000,10000,31/10/2017,26/04/2018,0,2,,RPG,"PlayStation 4, PS Vita",gaijinworks
PS4_Woah Dave!,PS4,Woah Dave!,Gaijin Games Inc.,Gaijin Games Inc.,0,0,0,0,0,0,31/03/2015,,2,66,,"Indie, Arcade, Action","PC, PlayStation 4, iOS, Nintendo 3DS, macOS, Linux, PS Vita, Wii U",gaijin games
PS3_Skydive: Proximity Flight,PS3,Skydive: Proximity Flight,Gaijin Entertainment,Unknown,0,0,0,0,0,0,01/10/2013,,0,2,,"Arcade, Sports",PlayStation 3,gaijin entertainment
PS3_Dance Magic,PS3,Dance Magic,Gaijin Entertainment,Unknown,0,0,0,0,0,0,08/01/2013,,0,4,,"Casual, Indie, Action","PC, PlayStation 3",gaijin entertainment
PS4_Velocity 2X,PS4,Velocity 2X,Futurlab 1,FuturLab,0,0,0,0,0,0,02/09/2014,21/09/2018,3.1,186,,"Shooter, Action","PC, Xbox One, PlayStation 4, Nintendo Switch, PS Vita",futurlab 1
PS3_Velocity (2012),PS3,Velocity (2012),Futurlab 1,Unknown,0,0,0,0,0,0,15/05/2012,,,,,,,futurlab 1
PS4_Yuuna and the Haunted Hot Springs: Steam Dungeon,PS4,Yuuna and the Haunted Hot Springs: Steam Dungeon,FuRyu Corporation,FuRyu,0,10000,0,0,10000,0,15/11/2018,22/11/2018,,,,,,furyu
PS4_Cardfight!! Vanguard EX,PS4,Cardfight!! Vanguard EX,FuRyu Corporation,FuRyu,0,0,0,0,0,0,19/09/2019,08/04/2019,,,,,,furyu
PS5_Metal: Hellsinger,PS5,Metal: Hellsinger,Funcom,The Outsiders,0,0,0,0,0,0,01/12/2021,18/06/2020,3.95,188,79,"Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X",funcom
PS4_Moons Of Madness,PS4,Moons Of Madness,Funcom,Rock Pocket Ltd,0,0,0,0,0,0,24/03/2020,16/01/2020,3.58,80,65,"Indie, Adventure","PC, Xbox One, PlayStation 4",funcom
PS4_Atari Flashback Classics: Volume 3,PS4,Atari Flashback Classics: Volume 3,Funbox Media,Atari,0,60000,50000,0,0,10000,28/09/2018,27/10/2018,,,,,,funbox media
PS3_The Cube,PS3,The Cube,Funbox Media,Funbox Media,0,0,0,0,0,0,09/11/2012,,,,,,,funbox media
PS3_Space Hulk,PS3,Space Hulk,Funbox Media,Electronic Arts,0,0,0,0,0,0,23/10/2015,,2.77,56,58,"Strategy, Indie, Board Games","PC, PlayStation 4, iOS, macOS, Linux, PlayStation 3, PS Vita, Wii U",funbox media
PS5_Planet Coaster: Console Edition,PS5,Planet Coaster: Console Edition,Frontier Developments,Frontier Developments,0,0,0,0,0,0,01/12/2021,17/06/2020,,,,,,frontier developments
PS5_Planet Coaster 2,PS5,Planet Coaster 2,Frontier Developments,Frontier Developments,0,0,0,0,0,0,06/11/2024,11/07/2024,,,,,,frontier developments
PS5_Jurassic World Evolution 2,PS5,Jurassic World Evolution 2,Frontier Developments,Frontier Developments,0,0,0,0,0,0,09/11/2021,10/06/2021,3.42,57,,"Strategy, Simulation","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X",frontier developments
PS4_Jurassic World Evolution,PS4,Jurassic World Evolution,Frontier Developments,Frontier Developments,0,470000,140000,250000,0,80000,03/07/2018,20/04/2018,3.61,341,71,"Strategy, Action, Simulation","PC, Xbox One, PlayStation 4, Nintendo Switch",frontier developments
PS4_Elite: Dangerous,PS4,Elite: Dangerous,Frontier Developments,Frontier Developments,0,190000,60000,100000,0,30000,27/06/2017,15/06/2018,,,,,,frontier developments
PS5_Sherlock Holmes: Chapter One,PS5,Sherlock Holmes: Chapter One,Frogwares,Frogwares,0,0,0,0,0,0,01/12/2021,16/06/2020,3.58,82,74,"Adventure, Action, Puzzle","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X",frogwares
PS4_BADLAND: Game of the Year Edition,PS4,BADLAND: Game of the Year Edition,Frogmind,Frogmind,0,0,0,0,0,0,26/05/2015,08/04/2019,3.78,117,79,"Indie, Adventure, Action","PC, PlayStation 4, iOS, macOS, Linux, PlayStation 3, PS Vita",frogmind
PS3_BADLAND: Game of the Year Edition,PS3,BADLAND: Game of the Year Edition,Frogmind,Frogmind,0,0,0,0,0,0,26/05/2015,,3.78,117,79,"Indie, Adventure, Action","PC, PlayStation 4, iOS, macOS, Linux, PlayStation 3, PS Vita",frogmind
PS4_Chariot,PS4,Chariot,Frima Studio,Frima Studio,0,0,0,0,0,0,30/09/2014,05/01/2018,3.2,90,76,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Android, PlayStation 3, Wii U",frima studio
PS4_SOMA (2015),PS4,SOMA (2015),Frictional Games,Unknown,0,0,0,0,0,0,22/09/2015,,,,,,,frictional games
PS4_Amnesia: Rebirth,PS4,Amnesia: Rebirth,Frictional Games,Frictional Games,0,0,0,0,0,0,20/10/2020,07/03/2020,3.4,175,78,"Indie, Adventure, Action","PC, PlayStation 4, macOS, Linux",frictional games
PS5_Atomic Heart,PS5,Atomic Heart,Focus Home Interactive,Mundfish,0,0,0,0,0,0,20/02/2023,16/11/2022,3.86,583,73,"Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X",focus entertainment
PS4_Farming Simulator 17,PS4,Farming Simulator 17,Focus Home Interactive,Giants Software,0,850000,190000,520000,10000,130000,25/10/2016,06/04/2018,3.72,82,69,Simulation,"PC, Xbox One, PlayStation 4, iOS, macOS",focus entertainment
PS4_Farming Simulator 19,PS4,Farming Simulator 19,Focus Home Interactive,Giants Software,0,470000,130000,260000,0,70000,20/11/2018,19/12/2018,3.1,198,,"Family, Simulation","PC, Xbox One, PlayStation 4, macOS",focus entertainment
PS4_Farming Simulator 2015,PS4,Farming Simulator 2015,Focus Home Interactive,Giants Software,0,410000,130000,220000,0,70000,19/05/2015,11/04/2018,,,,,,focus entertainment
PS4_Vampyr,PS4,Vampyr,Focus Home Interactive,DONTNOD Entertainment,0,370000,120000,190000,0,60000,05/06/2018,08/02/2018,3.49,878,70,"Adventure, Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch",focus entertainment
PS4_Divinity: Original Sin,PS4,Divinity: Original Sin,Focus Home Interactive,Larian Studios,0,340000,130000,130000,40000,50000,27/10/2015,,4.18,793,87,"Strategy, Indie, RPG","PC, Xbox One, PlayStation 4, macOS",focus entertainment
PS4_Sherlock Holmes: Crimes & Punishments,PS4,Sherlock Holmes: Crimes & Punishments,Focus Home Interactive,Frogwares,0,290000,100000,140000,0,50000,30/09/2014,18/04/2018,,,,,,focus entertainment
PS4_Spintires: MudRunner,PS4,Spintires: MudRunner,Focus Home Interactive,Saber Interactive,0,280000,110000,120000,0,50000,31/10/2017,30/05/2018,3.96,140,72,Racing,"PC, Xbox One, PlayStation 4",focus entertainment
PS4_Bound By Flame,PS4,Bound By Flame,Focus Home Interactive,Spiders,0,210000,80000,90000,0,40000,07/05/2014,31/10/2018,3.05,168,56,"Action, RPG","PC, Xbox One, PlayStation 4, Linux, Xbox 360, PlayStation 3",focus entertainment
PS4_The Surge,PS4,The Surge,Focus Home Interactive,DECK13 Interactive,0,190000,70000,80000,10000,30000,16/05/2017,06/01/2018,3.19,596,72,"Action, RPG","PC, Xbox One, PlayStation 4",focus entertainment
PS4_Pro Cycling Manager 2016,PS4,Pro Cycling Manager 2016,Focus Home Interactive,Cyanide Studio,0,140000,0,120000,0,20000,16/06/2016,,2.43,7,64,"Racing, Simulation, Sports","PC, Xbox One, PlayStation 4",focus entertainment
PS4_Call of Cthulhu,PS4,Call of Cthulhu,Focus Home Interactive,Cyanide,0,120000,70000,30000,0,20000,30/10/2018,23/03/2019,3.53,372,66,"Adventure, Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch",focus entertainment
PS4_The Technomancer,PS4,The Technomancer,Focus Home Interactive,Spiders,0,90000,40000,40000,0,20000,28/06/2016,27/06/2018,2.94,127,56,"Action, RPG","PC, Xbox One, PlayStation 4",focus entertainment
PS4_Spintires: MudRunner - American Wilds,PS4,Spintires: MudRunner - American Wilds,Focus Home Interactive,Saber Interactive,0,80000,70000,0,0,20000,23/10/2018,19/02/2019,3.67,5,,"Racing, Simulation","PC, Xbox One, PlayStation 4, Nintendo Switch",focus entertainment
PS4_Styx: Shards of Darkness,PS4,Styx: Shards of Darkness,Focus Home Interactive,Cyanide Studio,0,70000,60000,0,0,10000,14/03/2017,06/01/2018,3.37,200,72,"Adventure, Action","PC, Xbox One, PlayStation 4",focus entertainment
PS4_Le Tour de France 2017,PS4,Le Tour de France 2017,Focus Home Interactive,Cyanide Studio,0,70000,0,60000,0,10000,15/06/2017,12/08/2018,,,,,,focus entertainment
PS4_Tour de France 2014,PS4,Tour de France 2014,Focus Home Interactive,Cyanide Studio,0,40000,0,30000,0,10000,20/06/2014,30/12/2018,,,,,,focus entertainment
